0MinReturn,1AverageReturn,ItrTime,1NumTrajs,ComputeUpdatedDistTime,Time,0AveragePolicyStd,0NumTrajs,LossAfter,0StdReturn,1PolicyExecTime,dLoss,0ExplainedVariance,0PolicyExecTime,0AverageReturn,1AveragePolicyStd,1MaxReturn,1StdReturn,0EnvExecTime,1Entropy,0Entropy,1Perplexity,MeanKL,0MaxReturn,0Perplexity,1ProcessExecTime,1MinReturn,0ProcessExecTime,MeanKLBefore,1ExplainedVariance,LossBefore,1EnvExecTime
-61.70202871323877,-11.588715184960384,39.490214824676514,517,0.6815693378448486,1241.6502854824066,0.63570315,406,-0.005627318285405636,12.926247671287841,21.434922218322754,0.009793761186301708,0.6917801219368989,5.18634819984436,-43.088224152694764,0.6348721,-0.18264027701452384,8.021515868807134,2.8793554306030273,1.9291732,1.9317932,6.8838167,0.006549334619194269,-1.758707199786306,6.9018755,0.6167953014373779,-28.092272625502602,0.8001530170440674,1.0852139894268475e-05,0.2840856956602169,0.004166442900896072,2.869821310043335
-67.21574406839639,-9.024551283108945,33.2921838760376,586,0.5380876064300537,1274.9482309818268,0.63176316,402,0.0005103068542666733,13.582453409219548,17.73665142059326,0.004868718504440039,0.6012951047364179,4.5425026416778564,-38.172253183721274,0.63095546,-0.20544696177312438,7.647761109931437,2.8338749408721924,1.916682,1.9192182,6.798364,0.007901211269199848,-3.491064205938409,6.8156276,0.5416107177734375,-34.508589270828516,0.6695544719696045,7.915531750768423e-05,0.26894881939177107,0.005379025358706713,2.545819044113159
-63.16093781581004,-11.416081119152711,35.60538649559021,494,1.196840524673462,1310.5705704689026,0.6125767,412,-0.0036199423484504223,15.326641224161119,18.816797733306885,0.008762350771576166,0.5747470113954141,4.227915525436401,-39.51026374652214,0.61184365,-0.04103285619786994,6.828282258100605,2.4476864337921143,1.8552141,1.8576033,6.393067,0.006787841208279133,-0.5339583161084561,6.4083595,0.5858891010284424,-29.406063275227815,0.7468967437744141,0.0002292868884978816,0.3824835406819479,0.005142408423125744,2.634056329727173
-65.00019599986837,-10.733804790462168,37.53664422035217,511,0.9934983253479004,1348.1152617931366,0.6134549,400,-0.0045622000470757484,9.80399823364068,20.245898723602295,0.005162788671441376,0.761297971700836,5.37715744972229,-40.21287447255662,0.6132067,-0.3026948049029246,6.827087113841294,2.8950254917144775,1.859724,1.860537,6.421964,0.006856895983219147,-21.35933173504162,6.4271874,0.5674786567687988,-32.84430688226445,0.7174696922302246,0.0,0.3335567963242797,0.0006005886243656278,2.593203544616699
-57.48281530651849,-8.08420241728498,34.39474606513977,572,0.9687857627868652,1382.5289044380188,0.60664225,413,0.00030193320708349347,13.310923202486428,18.569191455841064,0.002467772166710347,0.5546436789050837,3.8628158569335938,-33.4444534783481,0.6055546,-0.20169829139891682,5.3459315694110785,2.6291422843933105,1.8344606,1.8380412,6.261756,0.006591766141355038,-0.6550531365735415,6.2842164,0.5709950923919678,-21.080021254529353,0.7000353336334229,0.0001390143734170124,0.3073484026101654,0.0027697053737938404,2.5562808513641357
-63.40936968252784,-11.412960097133162,38.9875693321228,506,0.9315145015716553,1421.53404545784,0.591003,404,-0.006454041693359613,12.1579998149241,20.221692085266113,0.008780648931860924,0.710796992432787,5.72502064704895,-42.953730501613414,0.5903593,-0.004074633120898876,7.390813826525102,2.91108775138855,1.7835318,1.7857156,5.9508367,0.0067836083471775055,-0.9331434425136782,5.963846,0.5929551124572754,-29.992931431785195,0.8958513736724854,1.589125986356521e-06,0.34432963897316815,0.0023266072385013103,2.638047218322754
-68.57814820997669,-9.245185686084731,42.45128655433655,587,0.8083300590515137,1463.9917027950287,0.5853324,424,0.0005102693103253841,17.57276936699282,22.69812536239624,0.004777885507792234,0.4556558242202706,6.399304389953613,-34.81685009969503,0.58452547,-0.002450894185932246,8.737292836481709,2.8750336170196533,1.7637494,1.7665118,5.8342714,0.007584931328892708,-0.008213169683265442,5.8504105,0.6266834735870361,-34.73508548930072,0.8642556667327881,0.0002400107478024438,0.228260138837162,0.0052881548181176186,2.9306561946868896
-63.61822805051826,-9.739607692227388,40.010669231414795,539,0.6716303825378418,1504.0081775188446,0.57087034,424,-0.003982431720942259,14.777780316581676,21.091996431350708,0.006006601266562939,0.6027772275687495,5.81693959236145,-37.99186213066125,0.5705606,-0.10646001491880987,6.164969023780685,3.0824334621429443,1.715408,1.716486,5.558943,0.008382951840758324,-0.10583774578075004,5.5649385,0.607743501663208,-26.0177140596436,0.8409388065338135,0.0024006471503525972,0.37718382028865716,0.00202416954562068,2.9101521968841553
-67.32249919070111,-10.84684094505887,38.07754445075989,532,0.583775520324707,1542.0987734794617,0.5737934,400,-0.002698066644370556,12.740179204082596,21.215418338775635,0.006552105536684394,0.6541966756643833,4.094705104827881,-40.22973736767261,0.57331973,-0.3014384672576204,8.121478970739224,2.641899824142456,1.7250723,1.7267475,5.6129265,0.006516190245747566,-17.35730662594177,5.6223373,0.6088776588439941,-38.2751591327992,0.694525957107544,0.0,0.35665656415775226,0.003854038892313838,2.649709463119507
-57.96630389290662,-8.50755168185549,36.985902547836304,587,0.9457676410675049,1579.0957033634186,0.5675194,432,-0.0052826618775725365,15.422625401169336,18.10311198234558,0.00638408272061497,0.5168112736679786,6.874597549438477,-33.22451624635206,0.5667227,-0.13180538145310358,6.509943034346844,2.764059066772461,1.7019838,1.7048033,5.4848175,0.007707781158387661,-0.10776666082581898,5.5003037,0.5496504306793213,-26.453142985976594,0.8648693561553955,3.578539326554164e-05,0.3322059518769611,0.0011014208430424333,2.5350801944732666
-64.95772456002175,-9.618153178961583,31.02355122566223,555,0.43334364891052246,1610.1252319812775,0.55644566,400,-0.0047888788394629955,12.063362913663315,17.17996644973755,0.008449813351035118,0.65912646119453,3.6809041500091553,-38.45615590345545,0.5561857,-0.12149124539495207,7.667857299249717,2.3056886196136475,1.6645241,1.6654719,5.2831583,0.006680805701762438,-18.391745172009955,5.2881684,0.5428197383880615,-31.506008117076263,0.593031644821167,0.0,0.22710816201467932,0.0036609345115721226,2.437915325164795
-65.65089160481529,-8.817595489150778,37.70536136627197,586,0.9227283000946045,1647.8462500572205,0.549325,400,-0.006247476674616337,10.561371456197408,21.37597417831421,0.009031114168465137,0.7324115381916949,4.547228097915649,-40.15692522032682,0.54905236,-0.32045781579656857,7.237113317070065,2.6391730308532715,1.638736,1.639747,5.1486573,0.007009283173829317,-20.084326680020652,5.1538653,0.5838274955749512,-30.65796925616526,0.6887223720550537,0.0,0.36819042611446584,0.0027836374938488007,2.7535204887390137
-67.41400591319791,-15.96277900249698,33.24942469596863,462,0.8148448467254639,1681.1114394664764,0.5417168,401,-0.007454799022525549,16.739697106357657,19.55921983718872,0.00860213814303279,0.5418697704755708,2.9262564182281494,-41.87166164081714,0.541127,-0.004487234208274501,9.876756630252238,2.3352787494659424,1.6096599,1.611843,5.00111,0.006432812660932541,-6.2386608497231295,5.0120397,0.5365447998046875,-33.48638743046935,0.5766398906707764,1.1261963663855568e-06,0.3421370137305779,0.0011473391205072403,2.539436101913452
-65.42066825387182,-11.624744157470094,35.84232139587402,517,0.6063830852508545,1716.9576790332794,0.53771496,404,-0.0007403093622997403,16.119426156175393,21.566550254821777,0.004588083480484784,0.528566122178604,3.038048267364502,-38.60093581013607,0.53740925,-0.038073805488762796,8.259592786101427,2.307664394378662,1.5958786,1.5970237,4.932661,0.007579746190458536,-0.8488917286205843,4.9383125,0.6159281730651855,-29.88744995225792,0.5845329761505127,2.438525734760333e-05,0.3046388202916992,0.0038477741181850433,2.8820302486419678
-64.06625754086724,-10.2900676459974,39.685821294784546,559,1.004112720489502,1756.6479246616364,0.5191513,401,-0.006448252592235804,13.69062023575756,22.165711879730225,0.008451381465420127,0.6141613817374916,4.624702453613281,-39.71999932391455,0.5186459,-0.12204153966738936,8.083710059277124,2.51214599609375,1.5247635,1.5267227,4.5940566,0.007024703547358513,-8.071247677516666,4.6030664,0.6393699645996094,-30.760588368271,0.7066242694854736,0.00019376742420718074,0.28513689836077005,0.0020031288731843233,2.863795042037964
-67.2742938730662,-12.743768494519562,40.3866240978241,495,0.7037692070007324,1797.040518283844,0.51888067,404,-0.006818823516368866,17.241221343081786,22.08165216445923,0.007673277345020324,0.47722608997763727,5.164140939712524,-37.81576340077711,0.5185037,-0.0520590687854263,8.408792141271178,3.027885913848877,1.5241948,1.5256507,4.5914454,0.007135830819606781,-1.2792040005989387,4.598135,0.6190836429595947,-32.5512130265097,0.7733027935028076,2.0423833120730706e-05,0.46786547979806803,0.000854453828651458,2.952846050262451
-59.77360069316581,-8.086187500178726,39.90535259246826,632,1.0151894092559814,1836.958758354187,0.51552224,419,-0.00046243687393143773,15.783595402062456,21.86932063102722,0.0064081482705660164,0.5177478275056868,5.141507625579834,-35.74824156679196,0.5152131,-0.0007496067250782396,7.320336941685647,2.894077777862549,1.5114796,1.5126896,4.5334334,0.0068061454221606255,-0.0015798459097966368,4.5389223,0.6167037487030029,-29.13922182238911,0.7850594520568848,0.0006416281685233116,0.27150882496459916,0.005945711396634579,2.827691078186035
-70.95732168968863,-11.67861869961464,38.56874394416809,526,1.0344924926757812,1875.5334317684174,0.5096512,405,-0.004680423531681299,15.989337644675567,21.5120267868042,0.0072809141129255295,0.5630182860575925,4.9201555252075195,-41.027964140481316,0.5091772,-0.008446088163060035,8.984599019220708,2.7611117362976074,1.4879255,1.4898063,4.4279003,0.00985100120306015,-0.25085222546168884,4.436236,0.6153390407562256,-35.58269302278576,0.7736079692840576,4.1190596675733104e-05,0.33399688135342476,0.0026004905812442303,2.7930514812469482
-64.54254748652878,-13.324234303940425,32.56747603416443,495,0.6551065444946289,1908.1065816879272,0.509964,400,-0.004288205876946449,14.49329430781694,18.483368158340454,0.005344051402062178,0.6153376493117961,3.1385984420776367,-42.01552455255673,0.50966954,-0.3610234967469737,8.49558912677432,2.291268825531006,1.4898467,1.4910102,4.436415,0.007329568732529879,-14.698919036726572,4.4415803,0.5535545349121094,-32.246489351099925,0.549121618270874,0.0,0.41352839113833695,0.0010558455251157284,2.567164897918701
-71.9793842478606,-10.07984267113941,36.79881286621094,545,0.40148210525512695,1944.911069393158,0.50013083,434,0.0037883538752794266,18.189142472907964,20.790549755096436,0.0063507212325930595,0.43939736103110283,3.9846832752227783,-33.727959339199884,0.49964577,-0.007407664975486413,8.126046226981638,2.3691797256469727,1.4501287,1.4520799,4.2636633,0.009861762635409832,-0.009191920469733335,4.271991,0.607306718826294,-36.22368828685198,0.6461913585662842,0.0025034581776708364,0.2880423912337282,0.010139075107872486,2.8235697746276855
-71.79709610673156,-13.736682352344348,33.79808473587036,497,0.40741991996765137,1978.7151877880096,0.49278307,406,-0.009316859766840935,17.55284624564757,19.372551202774048,0.010464598657563329,0.5010073369562256,3.712085485458374,-39.77767441539057,0.49258348,-0.11959427132643553,9.597266025261074,2.5112810134887695,1.4216757,1.4225005,4.1440587,0.006556373089551926,-0.6106695202443129,4.147478,0.5522093772888184,-37.38776939039106,0.6628425121307373,3.175561869284138e-05,0.3504446008225246,0.001147738890722394,2.552145004272461
-65.13370613661455,-12.406708673520214,34.26514148712158,490,1.0160362720489502,2012.993835926056,0.48778528,402,-0.005701094400137663,15.200387775393247,18.173030614852905,0.007071235100738704,0.5858679083678413,3.788870096206665,-41.21926411437818,0.4876512,-0.2654103665914819,8.268933553489248,2.432999610900879,1.4015548,1.4021146,4.06151,0.006534981541335583,-0.8141903471189808,4.063784,0.5490338802337646,-30.96909361064626,0.714414119720459,4.494312815950252e-05,0.347467992342712,0.0013701407006010413,2.6179568767547607
-59.30453747130543,-10.098281271069203,40.17807602882385,532,0.880925178527832,2053.1776604652405,0.48747706,425,-0.007372079882770777,15.996844115364839,21.1240074634552,0.00800452963449061,0.5319840190632308,5.846018314361572,-36.214153878886066,0.48732364,-0.06798952072882081,6.877724489625016,2.8801686763763428,1.4001977,1.4008414,4.056002,0.009506798349320889,-0.08545521630241311,4.0586133,0.6045334339141846,-22.141251471543267,0.811025857925415,0.0005634105182252824,0.5045342743818855,0.0006324497517198324,2.688678503036499
