0MinReturn,MeanKLBefore,0AveragePolicyStd,0AverageReturn,1StdReturn,LossBefore,0Perplexity,0NumTrajs,0ExplainedVariance,1Entropy,ItrTime,1Perplexity,0PolicyExecTime,0StdReturn,LossAfter,1ProcessExecTime,dLoss,1AverageReturn,MeanKL,0EnvExecTime,0MaxReturn,Time,0ProcessExecTime,1MaxReturn,1EnvExecTime,ComputeUpdatedDistTime,1ExplainedVariance,1NumTrajs,0Entropy,1PolicyExecTime,1MinReturn,1AveragePolicyStd
-67.10252990871564,0.0011850284645333886,0.46013984,-38.606704286708144,8.25300725831114,0.0022965052630752325,3.6158738,816,0.5630820400851511,1.2849691,30.665926456451416,3.6145563,1.277348279953003,15.1898559782898,-0.004475744906812906,0.6286165714263916,0.006772250169888139,-8.424474773897312,0.00786187406629324,2.754657506942749,-0.07781714548755685,1650.284879207611,0.629486083984375,-0.0014816726865352495,2.902374744415283,0.7384908199310303,0.1598167474523543,1244,1.2853335,17.48509407043457,-37.37802616046993,0.46005613
-64.52845362951255,2.7166342988493852e-05,0.45814556,-38.02302572461616,8.194536191023708,0.0010260466951876879,3.584654,808,0.5526200445616017,1.2759101,31.244880437850952,3.58196,1.3088061809539795,15.236108545102512,-0.005431122146546841,0.6284787654876709,0.0064571688417345285,-10.394051114180764,0.007191427052021027,2.8102333545684814,-0.007224805634420728,1681.532525062561,0.6362199783325195,-0.0009646598963106859,2.9599173069000244,0.6427502632141113,0.2682413928239845,1099,1.276662,17.822073459625244,-30.44733278650425,0.45797426
-68.32827175044424,3.271101741120219e-05,0.45537844,-38.6646017319842,8.276665987224245,0.0020406830590218306,3.5411587,830,0.59883513248712,1.2644063,31.3719003200531,3.5409899,1.1355340480804443,14.930098167848481,-0.00319075514562428,0.6112632751464844,0.0052314382046461105,-8.93091478619968,0.009438326582312584,2.6507680416107178,-0.013618209468567509,1712.9071683883667,0.6126465797424316,-0.10633894355166347,2.851602792739868,0.6010565757751465,0.1575066689402781,1191,1.264454,17.751517295837402,-33.35154221453354,0.45537046
-61.497526239294736,0.00037654850166291,0.4504834,-36.58956024705688,7.296148257966536,0.00391346076503396,3.4659278,816,0.5760219803421361,1.2424997,31.356087923049927,3.4642622,1.2340178489685059,14.182772558966821,-0.0040490953251719475,0.6262161731719971,0.007962556090205908,-10.112461141873712,0.0072729396633803844,2.7636594772338867,-0.004778367547572394,1744.2681155204773,0.6390173435211182,-0.004176236091512444,2.9566545486450195,0.6084418296813965,0.3167806615593859,1070,1.2429804,18.09731650352478,-29.832130160596034,0.45037633
-63.21238493980122,0.00011469331366242841,0.44767863,-35.664710464721594,7.599196585470831,0.0014493847265839577,3.4229088,825,0.5077109527781691,1.229827,32.10816717147827,3.4206378,1.6603188514709473,15.85908741946553,-0.005435246974229813,0.6602299213409424,0.00688463170081377,-7.526016998052048,0.006917035207152367,2.8801817893981934,-0.09428064427171644,1776.379035949707,0.6770346164703369,-0.00382081232241799,3.0350358486175537,0.7961902618408203,0.167744969841089,1291,1.2304907,17.862618923187256,-31.340836632208347,0.44753182
-67.50508664003611,0.0015055597759783268,0.4438849,-36.014955780753766,7.289800125246284,0.0011678282171487808,3.3652325,850,0.5249991024233851,1.2121844,31.612584590911865,3.3608181,1.5859830379486084,16.567887301730888,-0.004187306854873896,0.6296825408935547,0.0053551350720226765,-9.431374185266863,0.007168576121330261,2.9123342037200928,-0.00269005551367042,1807.9943335056305,0.6709396839141846,-0.0030496939145614257,2.9107117652893066,0.6267914772033691,0.26544279746991906,1108,1.213497,17.70372200012207,-31.571719177201004,0.44359437
-67.19057884066837,1.4491907677438576e-05,0.44005874,-37.02481873076688,7.045783935134726,0.0026703786570578814,3.3074172,802,0.6386722715332636,1.1947664,31.753347873687744,3.302786,1.31705904006958,12.15092744209848,-0.002000313252210617,0.6190793514251709,0.004670691909268498,-7.930216141363301,0.007410915102809668,2.882387638092041,-3.1483922677783522,1839.7503912448883,0.6258401870727539,-0.0048715057516143,2.916740894317627,0.6113970279693604,0.19554624803757936,1232,1.1961676,18.60373878479004,-29.544488905992,0.439751
-60.82798353327563,0.0001132603720179759,0.4368986,-37.13952342371942,7.225032420115043,0.0022772764787077904,3.2600937,834,0.5899516902201429,1.1811247,31.82679295539856,3.2580364,1.272815465927124,14.778950451997611,-0.0020577586255967617,0.6449658870697021,0.004335035104304552,-9.357004636915446,0.007373601198196411,2.7546775341033936,-0.008598173826482385,1871.5802149772644,0.6070988178253174,-0.10206704913108784,3.0066874027252197,0.6069760322570801,0.23759820811948673,1133,1.1817559,18.69719409942627,-26.20737268892543,0.43676186
-68.5097222757575,0.00012513561523519456,0.4320192,-39.292071639183725,8.789241817550769,0.0007564214756712317,3.1877246,837,0.5082953126705743,1.1583661,31.850414991378784,3.1847255,1.142754316329956,17.834710696853403,-0.007844624109566212,0.6385855674743652,0.008601045585237443,-12.655436928376922,0.009745472110807896,2.632425308227539,-0.16160759440136474,1903.4334518909454,0.6150727272033691,-0.001106987025825006,3.074484348297119,0.7337470054626465,0.36074982403022704,1005,1.1593074,18.12250804901123,-35.229114866429796,0.4318167
-67.89814176402176,0.0,0.43111724,-36.10627647799922,8.2278641600064,0.0008059534011408687,3.1744134,812,0.5354167721956846,1.1545136,31.483365297317505,3.1724799,1.376697063446045,14.95853798365988,-0.002845238661393523,0.6475489139556885,0.003651192062534392,-8.258374386757163,0.006698733661323786,2.817314386367798,-0.29310739748854525,1934.9195249080658,0.622488260269165,-0.10297996274219856,3.029599189758301,0.605396032333374,0.24116369629974022,1339,1.1551229,17.92502188682556,-35.143716214120104,0.43098655
-63.96367887144988,3.1885771022643894e-05,0.42500255,-37.81611117736311,6.105129062479323,0.0016532065346837044,3.0850172,817,0.5916686549991149,1.126047,32.05701422691345,3.0834436,1.6245286464691162,14.064077318611094,-0.005315043497830629,0.663588285446167,0.006968250032514334,-3.443980818203827,0.009930098429322243,2.9153268337249756,-0.4460477095345889,1966.9809675216675,0.6520569324493408,-0.006169899929867867,2.9112637042999268,0.6544885635375977,0.18303203199574047,2817,1.1265572,17.917057037353516,-29.242779721550278,0.4248949
-62.11936077547858,2.818985421981779e-06,0.4199072,-40.98473854677276,7.412657541371391,0.003794164163991809,3.0112064,802,0.6950453688365297,1.102156,31.846049070358276,3.0106502,1.4653055667877197,11.952486079526878,-0.004102954640984535,0.6472723484039307,0.007897118804976344,-9.262962303757316,0.009675797075033188,2.8670127391815186,-0.3173376519696501,1998.829830646515,0.656937837600708,-0.10282880910451891,2.925662040710449,0.6923182010650635,0.24827622091307033,1146,1.1023408,18.249306678771973,-29.62306075184082,0.4198696
-60.471253925333436,0.0003337956150062382,0.41852465,-33.987647329282034,7.249711268442938,0.002454497618600726,2.9915648,874,0.4990254576413883,1.0950434,31.822255849838257,2.9893124,1.3002841472625732,16.675752769563886,-0.004316805396229029,0.6466360092163086,0.006771303014829755,-8.334397378860102,0.0093091931194067,2.7968904972076416,-0.007700756068319378,2030.6549036502838,0.6079742908477783,-0.30531561575765026,3.0840542316436768,0.6969597339630127,0.19732081114890532,1221,1.0957966,18.288745880126953,-27.670370963267985,0.4183684
-67.8273206272038,7.113991614460247e-06,0.41236877,-38.08367774404053,7.991805374075516,0.002308355178683996,2.9041815,830,0.5365035074187106,1.065355,32.23521828651428,2.9018688,1.1992506980895996,16.2315174133898,-0.006013606674969196,0.6393148899078369,0.008321961853653193,-9.240598944649935,0.009743169881403446,2.6366803646087646,-0.05845373283855011,2062.8928928375244,0.6073153018951416,-0.026084174342085396,2.9632833003997803,0.7689564228057861,0.2335007287563129,1131,1.0661516,18.28195285797119,-35.81940193268947,0.4122055
-63.28770152873752,1.3311141628946643e-05,0.4114994,-41.05699202377364,7.792922113503023,0.0031021838076412678,2.8919513,801,0.6937746029117537,1.0614458,32.593260765075684,2.8905473,1.2194545269012451,11.969287982263852,-0.0043221586383879185,0.6136164665222168,0.007424342446029186,-8.188550895745365,0.006552362814545631,2.8247430324554443,-0.6809068278096871,2095.489748239517,0.6435389518737793,-0.1008723886210792,2.864531993865967,0.608123779296875,0.22346448165008093,1252,1.0619315,19.40117120742798,-31.416685084995223,0.41140008
