0Entropy,0TotalExecTime,0MaxForwardProgress,MeanKLBefore,0AverageForwardProgress,1AverageReturn,Time,1StdForwardProgress,MeanKL,0StdForwardProgress,0StdReturn,1StdReturn,LossAfter,1MinForwardProgress,0MinForwardProgress,1ExplainedVariance,LossBefore,1AveragePolicyStd,dLoss,0MinReturn,1NumTrajs,0AveragePolicyStd,0Perplexity,0MaxReturn,0NumTrajs,0ExplainedVariance,1AverageForwardProgress,ComputeUpdatedDistTime,1Entropy,0AverageReturn,1MinReturn,ItrTime,1Perplexity,1MaxReturn,1TotalExecTime,1MaxForwardProgress
11.318529,162.3570215702057,4.6071771849745815,0.013000472448766232,0.004063838946504116,99.98427620887293,14011.33227610588,0.9840960723781161,0.013000472448766232,1.059574035487992,227.50227730991347,236.37233606280273,-0.0007400970789603889,-4.1151781547402795,-5.264920345594506,0.08184692719606912,-0.0007400970789603889,0.9954312,0.0,-830.5032594857535,1346,0.9959716,82333.16,686.4873737997569,1373,0.04234290565451759,-0.07119979098986141,2.987346887588501,11.313778,77.37431539937643,-766.5343035431683,401.6784427165985,81942.9,743.0835187736766,164.58976411819458,3.504206787223341
11.318529,160.39400959014893,4.221999175739439,0.002586846239864826,-0.04266028337067747,169.1167095926758,14405.195742845535,0.9793094888876482,0.008870956487953663,1.0273688568823023,209.80311847559193,215.3487226721448,-0.006813624408096075,-3.457945588171959,-5.471444673276718,0.11905546195095817,0.001172943040728569,0.9958991,0.007986567448824644,-548.8003878095161,1333,0.9959716,82333.16,734.5275559296686,1378,0.09511216230146335,-0.12504394522591822,3.3543646335601807,11.317721,156.03538757239193,-552.5845631895261,393.85697841644287,82266.67,747.3821702097974,166.1308889389038,4.358563077668117
11.31906,163.71188759803772,3.4389320827906107,0.0006535649299621582,-0.03841543690218669,167.64791662209794,14796.575769662857,0.9364301440115104,0.009568100795149803,0.9774197377723863,229.91901653325843,231.06069057243315,-0.01007648091763258,-3.3353398989169127,-3.3852050923935773,0.11436746751707316,-0.0003437202831264585,0.9957362,0.009732760634506121,-738.6680232683291,1322,0.99603623,82376.9,693.7330215930564,1363,0.07325683144217698,-0.04283987134037081,2.8818233013153076,11.316286,148.03426383299336,-631.8832171422146,391.3572449684143,82148.68,715.5923845230482,164.4240381717682,3.6353183945499326
11.322923,162.64145517349243,3.915040497781243,0.0014430878218263388,-0.028369348254816667,142.3481446023036,15193.553494691849,0.9913760266651926,0.007828891277313232,0.9820456946900271,225.55624096683925,221.27903126854977,-0.006534605287015438,-3.8164685267575944,-3.780847474393041,0.10737394334870098,0.0016890587285161018,0.9959543,0.00822366401553154,-610.2645463476881,1323,0.9965219,82695.69,734.4547536072732,1357,0.06778805655254538,-0.07404970115396262,2.705806016921997,11.317829,128.19198275347057,-712.9550709000528,396.9700198173523,82275.54,698.6209857571421,166.21312808990479,3.256343973255696
11.34009,162.61098194122314,3.6528063321600865,0.0019519785419106483,-0.018125289709491784,116.32077342767298,15589.660335302353,0.9707321084887173,0.008446202613413334,0.9936064168180837,229.09783078726525,234.4285396223412,-0.008055913262069225,-3.560983164517655,-4.436663117723373,0.06258577675549915,-1.957574932021089e-05,0.9981228,0.008036337512749014,-635.0558669356036,1321,0.9986526,84127.586,694.8418527116676,1343,0.036875767860817366,-0.027300527914318817,2.6889119148254395,11.335516,91.96001294833684,-630.2210288908838,396.0729193687439,83743.68,710.2299833582667,166.33657240867615,3.1549914551132785
11.336977,164.82934045791626,4.7361527905186405,0.0008227556245401502,-0.03887760892333082,193.26762402895065,15985.661916732788,0.9625038163482027,0.007210751064121723,1.0204131624719788,188.21349722126536,194.80290409003183,-0.006882128305733204,-5.665933398153437,-4.740019053631416,0.16228393127735086,0.0009468710049986839,0.9979136,0.007828999310731888,-423.06254895849355,1293,0.9982608,83866.12,727.5587140729521,1325,0.1408435423214056,-0.13055357826449127,2.747995138168335,11.333767,171.95841857194,-518.5399056766903,395.98495054244995,83597.336,731.3501792904424,163.61965250968933,2.664759299280544
11.334943,161.1201777458191,3.992230270107049,0.008609646931290627,-0.012892012134972987,194.3607739965014,16393.29678106308,0.9873536469078202,0.009673631750047207,0.9969927963038421,216.3522550881317,222.28682856647745,-0.0005940679693594575,-3.337651710716571,-3.6337494134065556,0.14848629722330353,0.002217602450400591,0.99628645,0.0028116704197600484,-514.2868641513455,1272,0.9980119,83695.695,706.5929448766531,1351,0.08876670580908108,-0.02934957515175793,3.1413934230804443,11.320709,163.01369968408181,-525.2433757151065,407.6158039569855,82512.84,732.9668367557125,166.554594039917,3.2646970575889585
11.332851,166.52602124214172,3.7731712794452403,0.0026974622160196304,-0.040709860883112806,132.98580316602622,16785.294017076492,0.9585397467644801,0.008687669411301613,1.0000096656775663,214.57565273740573,215.3577014311926,-0.00707108061760664,-3.4266598870814486,-4.143146170729282,0.11708641304232725,0.0008355893078260124,0.9978674,0.007906669925432652,-561.1786195758618,1320,0.9977463,83520.836,645.0658456578036,1333,0.05596990851146644,-0.03944946626450262,2.769265651702881,11.333368,104.39781721753535,-581.3157379061687,391.99088501930237,83564.016,653.025111224386,164.58368039131165,4.085129657338629
11.344146,162.71587586402893,4.190023698826525,0.0024709925055503845,0.019390923805965247,198.1777195612505,17180.752178907394,0.9963476281920425,0.009463832713663578,1.0423430546042252,206.77270483258133,211.43706820529638,-0.009299440309405327,-3.8147277605030085,-4.7112704131211505,0.15074645203586434,-0.0009516770951449871,0.9981843,0.00834776321426034,-525.8583255356631,1287,0.99917716,84469.5,695.1928675036482,1310,0.13736295629677542,-0.0431276559123949,2.1438846588134766,11.335708,180.6472253375912,-595.9885012075983,395.43065094947815,83759.734,703.2480065236456,167.41795825958252,3.7212322954339547
11.348524,159.62393879890442,4.12554359016581,0.017291970551013947,-0.029672946541072887,159.44884956490816,17576.550450325012,0.9864972129938704,0.017291970551013947,1.0190110805317611,215.5538394179901,221.0086541384615,-0.0011629268992692232,-3.7721451979513976,-3.9075104296901064,0.08825763104902973,-0.0011629268992692232,1.0002524,0.0,-504.40442280015344,1279,0.99974084,84840.14,727.8693850608967,1300,0.06597758066780446,-0.06439659818277722,2.2625622749328613,11.35226,133.65327371520675,-543.8897270886533,395.7918064594269,85157.66,702.0711624078948,168.76248955726624,3.2416486745779842
11.348523,161.69324231147766,3.424737995499172,0.003165654605254531,-0.02406160374365768,118.40959023202365,17971.005807876587,0.9657880256819109,0.009761068969964981,0.996882852414326,220.2989125298026,222.56950512595364,-0.00892537273466587,-3.6365117416141293,-4.932317325600006,0.07828333936091525,-0.0007290223729796708,0.99960196,0.0081963503616862,-557.633885941254,1312,0.99974084,84840.06,708.1443719307084,1329,0.05185824980858145,-0.046165125223128156,2.6648364067077637,11.347015,103.85165461323018,-684.4698380537129,394.4457354545593,84712.24,755.198027190772,167.9134123325348,4.571572872003068
11.355346,162.71954607963562,3.538066049244624,0.003910971339792013,0.036923528184201915,169.57168980959688,18361.91015458107,0.9623869992929295,0.00998527929186821,0.9982356562772853,192.17630648820915,189.66925589891073,-0.0083100451156497,-3.529396494770297,-3.637941930108577,0.13578556132386488,-0.00020535997464321554,1.0000521,0.008104685141006485,-487.0371312983158,1284,1.0005914,85420.87,649.0514177201644,1309,0.10288588637153362,0.00852886385035369,1.5811944007873535,11.350542,148.52200574105308,-447.2346725998107,390.89445662498474,85011.52,703.3502363443222,165.25533246994019,3.072419994726505
11.362719,162.57253503799438,3.4505902918993248,0.0047225188463926315,-0.06380657378995981,167.20848617619671,18757.566348791122,0.9695572449059826,0.008732753805816174,0.9816370185481822,185.76345432816612,193.63138262788922,-0.006765838712453842,-4.051833901626639,-4.407674884915992,0.12654128282599197,-0.00041014180169440806,1.002026,0.006355696910759434,-449.8754781901367,1297,1.0015213,86052.99,703.487105490825,1315,0.10027687018157694,-0.04245077363147955,2.3394577503204346,11.366284,150.26789107615866,-380.6932315498104,395.62510323524475,86360.39,716.9566984778963,166.20930814743042,2.9867043519642262
