0AveragePolicyStd,0MinForwardProgress,LossBefore,0AverageReturn,0Entropy,0Perplexity,0AverageForwardProgress,ComputeUpdatedDistTime,1StdReturn,Time,1MaxReturn,1NumTrajs,1AveragePolicyStd,MeanKLBefore,1StdForwardProgress,dLoss,1MinForwardProgress,0ExplainedVariance,1ExplainedVariance,1AverageForwardProgress,ItrTime,0MaxReturn,0StdReturn,0MaxForwardProgress,MeanKL,0StdForwardProgress,1MinReturn,0NumTrajs,1MaxForwardProgress,1Perplexity,1AverageReturn,0TotalExecTime,1Entropy,LossAfter,1TotalExecTime,0MinReturn
0.9886178,-2.9960808664734504,0.0009140024776570499,182.03438412687825,11.258806,77559.93,-0.019273409544922557,2.6682770252227783,224.96980969269154,14028.504261732101,737.1966154347608,1242,0.9884664,0.00015154064749367535,0.9036682620590557,0.006728022999595851,-4.101852877558226,0.10653400332785745,0.10050664038898849,-0.04681655435222115,399.2789673805237,712.3821722360326,217.42580175278417,3.3335322311425446,0.0033828197047114372,0.8842866207486432,-544.9049915375108,1242,3.3792304685985344,77463.61,189.7334052593729,168.13765668869019,11.257564,-0.005814020521938801,163.1055519580841,-619.5260000481005
0.98767555,-3.6040235713959365,-4.02609039156232e-05,177.4591699918371,11.251101,76964.58,-0.02050297761668115,2.453577995300293,240.60526365993599,14414.832352399826,735.3728640864591,1212,0.9876491,1.2528200841188664e-06,0.9403745325231266,0.006566717926034471,-3.4215900999697086,0.08649886564297715,0.0883344696403946,-0.011144758443134069,386.3127512931824,710.8413106782937,249.4804013308565,3.237512000980449,0.0032592713832855225,0.9510514781279441,-436.45722580472386,1217,3.0974075998343555,76943.22,183.3114202945176,167.17179894447327,11.250823,-0.006606978829950094,161.0826313495636,-500.3598485740305
0.9847721,-4.576068298993826,0.0008158652344718575,153.21968940550005,11.22755,75173.164,-0.040298057732464844,3.086507558822632,232.14998806232995,14822.250017404556,740.3051802942296,1225,0.9848324,0.0001568575535202399,0.951784198473561,0.006517302826978266,-4.638521284176373,0.07655984838058527,0.08275013446386015,-0.0700518756047319,407.4027681350708,726.0819146299699,230.1447929341411,3.50889249455885,0.0033872234635055065,0.9259306028177968,-632.3680997269055,1225,3.8539900973364776,75209.445,159.18892805188597,168.64826035499573,11.228032,-0.005701437592506409,166.3194019794464,-555.0826421983737
0.9835463,-4.06090728385414,-0.0017226885538548231,107.8642041571648,11.217455,74418.13,-0.010190391163566327,2.3535754680633545,248.69743947896976,15216.295083284378,729.4301385861655,1201,0.98344743,0.0013567636488005519,0.9531716144835363,0.006675300421193242,-3.3293574819887657,0.04279797504760241,0.046759076609994676,0.00762587748044598,394.03849244117737,734.3661103983202,240.49719754313733,2.8530104708255717,0.0045317853800952435,0.9045341261292373,-666.7632805233105,1235,3.585570926541685,74358.12,116.13398531280458,164.76339650154114,11.216648,-0.008397988975048065,168.0203185081482,-542.915766845329
0.9823189,-3.7731377293520802,-0.002221799921244383,195.7403872709757,11.207448,73677.15,-0.029882652091076694,3.037027359008789,197.45727485296868,15631.57581782341,695.8353543185472,1214,0.98238486,0.00018342019757255912,0.925513107009386,0.006638656836003065,-3.0837665101492235,0.1556869922726808,0.1489448546614235,-0.03134848240671312,415.2742290496826,705.957375522708,196.37725888579953,3.08945803269628,0.0034506013616919518,0.9621048198981211,-377.2567613575933,1209,3.16161825030483,73713.695,195.56002774190844,167.4902286529541,11.207944,-0.008860456757247448,165.89663362503052,-436.3356394337424
0.9818725,-4.298406686146996,0.0008868254953995347,182.32751282658523,11.203525,73388.65,-0.03745591676419463,2.6728320121765137,226.38722944461938,16038.92554116249,722.2025073511534,1194,0.9817603,0.00020938679517712444,0.965171654676319,0.006513307453133166,-3.43311690328533,0.10251775008759545,0.11028091448573729,-0.002084485380594413,407.33778524398804,711.9717073996391,224.95916012268134,3.2089049158049776,0.0034700098913162947,0.9231738947426767,-554.9890637352738,1215,3.679460789403939,73321.07,190.21867173561253,166.44146060943604,11.202603,-0.005626481957733631,168.69400072097778,-566.1890837911538
0.98187226,-3.0939432480130926,0.0051160091534256935,122.96456140194825,11.203067,73355.06,-0.054756285428150024,2.838369369506836,223.54917618505917,16440.298946619034,660.5309519251268,1223,0.98194087,0.002432323293760419,0.8877938546060107,0.005373748193960637,-3.523637540219135,0.06230512593409132,0.06755421826255803,0.007121379528575796,401.35589838027954,649.2254467805784,225.53965066908606,3.428606411259615,0.004551314748823643,0.9342353374378568,-593.6953819313145,1198,3.4770841726307657,73395.79,129.1273241673365,168.56226658821106,11.203622,-0.00025773904053494334,169.1216058731079,-543.3802469877337
0.9832163,-3.844571925073618,0.003182044718414545,199.4741098450103,11.214065,74166.26,-0.05634768325439532,2.5656681060791016,218.53875617771467,16835.940364837646,721.9710048532078,1191,0.98313206,0.0005598142161034048,0.9157962599576058,0.006556163774803281,-3.862132066197657,0.13334440429759942,0.14045802030157795,-0.05145784785407597,395.61625599861145,701.9866363678782,221.30114075299028,3.4866185939101695,0.0037888907827436924,0.9320626102942918,-495.25169329628807,1198,3.4316441636087265,74115.84,211.97313407019718,167.94193696975708,11.213385,-0.0033741190563887358,164.50067925453186,-603.802855104038
0.9799758,-3.1943231888095953,0.0006970058893784881,156.78786525996767,11.187666,72233.984,-0.058575109231270996,2.4957172870635986,230.24831037946703,17234.78024148941,737.3260502984067,1207,0.97999936,8.569022611482069e-05,0.9337112772108341,0.006496810703538358,-3.281331418501292,0.06935430920342645,0.07344562018223877,0.000594356889663702,398.8264846801758,692.9667535116703,232.15579080493688,3.558399970847592,0.0033189335372298956,0.9309321791015068,-504.2234066500924,1192,3.6562915179856894,72247.766,157.1213635157059,167.85358786582947,11.187857,-0.00579980481415987,167.13057327270508,-681.3020183138688
0.9807748,-3.626728253529709,6.4423097683175e-06,126.59670987237607,11.194338,72717.54,-0.07591220716002008,2.318325996398926,230.69953530628405,17633.55035328865,741.3291315004772,1204,0.9808593,2.4022515390242916e-06,0.9486089081494292,0.006600569819511293,-4.005932401762698,0.053918640640995275,0.05498865954414467,-0.06942659667047404,398.75207567214966,712.292610604452,231.60026186511428,3.5293469900102346,0.003250943496823311,0.9370421079726491,-631.2122425546005,1197,3.0982305820399567,72766.164,133.4079932620626,167.81289291381836,11.195006,-0.006594127509742975,164.78802371025085,-517.7298459425218
0.98054534,-4.140794786049499,0.0002859857049770653,175.54875336322712,11.192384,72575.58,-0.038457686639664916,2.7788586616516113,189.16636947548616,18026.640291929245,671.3044615974854,1191,0.98039323,4.74417902296409e-06,0.92033683443451,0.00789766787784174,-3.8043734327481142,0.13061533570006967,0.13046422084281362,-0.09971859063126454,393.08336091041565,680.7033107479658,194.8773903461715,4.064853159419526,0.004984787665307522,0.9054283646145824,-465.27706081119953,1210,3.4645716800324236,72486.07,185.41401066851193,172.43936967849731,11.19115,-0.0076116821728646755,166.85621619224548,-622.2228712147721
0.97978324,-3.422622347327295,-0.000346096494467929,177.0239631659429,11.185992,72113.19,-0.05816920167919796,2.348456621170044,196.9875309990229,18428.03080034256,708.7538115554428,1188,0.97992986,0.00010727089829742908,0.897889788868036,0.00657624306040816,-2.7472662888766797,0.11315842265200715,0.11433409235893022,-0.010814129530992665,401.3647015094757,703.4249847085242,202.33862883942732,3.3368173789577096,0.003314078086987138,0.9126882582337513,-332.60470162429965,1202,2.8809669096783956,72194.87,186.9021597812446,169.49574518203735,11.187124,-0.006922339554876089,168.525066614151,-454.75130420257193
